ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
PNBHOUSING.NS,PNBHOUSING,PNB Housing Finance Limited,Financial Services,Mortgage Finance,237948518400,INR,NSE,EQUITY,
POLICYBZR.NS,POLICYBZR,PB Fintech Limited,Financial Services,Insurance Brokers,839954006016,INR,NSE,EQUITY,
POONAWALLA.NS,POONAWALLA,Poonawalla Fincorp Limited,Financial Services,Credit Services,357031936000,INR,NSE,EQUITY,
PRIMESECU.NS,PRIMESECU,Prime Securities Limited,Financial Services,Capital Markets,9400196096,INR,NSE,EQUITY,
PRUDENT.NS,PRUDENT,Prudent Corporate Advisory Services Limited,Financial Services,Asset Management,110906916864,INR,NSE,EQUITY,
PSB.NS,PSB,Punjab & Sind Bank,Financial Services,Banks - Regional,192432275456,INR,NSE,EQUITY,
RBLBANK.NS,RBLBANK,RBL Bank Limited,Financial Services,Banks - Regional,185525092352,INR,NSE,EQUITY,
RECLTD.NS,RECLTD,REC Limited,Financial Services,Credit Services,883657080832,INR,NSE,EQUITY,
RELIGARE.NS,RELIGARE,Religare Enterprises Limited,Financial Services,Insurance - Life,75982561280,INR,NSE,EQUITY,
REPCOHOME.NS,REPCOHOME,Repco Home Finance Limited,Financial Services,Mortgage Finance,24600494080,INR,NSE,EQUITY,
RHFL.NS,RHFL,Reliance Home Finance Limited,Financial Services,Mortgage Finance,1493115008,INR,NSE,EQUITY,
SAMMAANCAP.NS,SAMMAANCAP,Sammaan Capital Limited,Financial Services,Mortgage Finance,119955873792,INR,NSE,EQUITY,
SATIN.NS,SATIN,Satin Creditcare Network Limited,Financial Services,Credit Services,15529207808,INR,NSE,EQUITY,
SBFC.NS,SBFC,SBFC Finance Limited,Financial Services,Credit Services,115066068992,INR,NSE,EQUITY,
SBICARD.NS,SBICARD,SBI Cards and Payment Services Limited,Financial Services,Credit Services,806626852864,INR,NSE,EQUITY,
SBILIFE.NS,SBILIFE,SBI Life Insurance Company Limited,Financial Services,Insurance - Life,2042071089152,INR,NSE,EQUITY,
SBIN.NS,SBIN,State Bank of India,Financial Services,Banks - Regional,8872007827456,INR,NSE,EQUITY,
SGFIN.NS,SGFIN,SG Finserve Limited,Financial Services,Capital Markets,21877303296,INR,NSE,EQUITY,
SHAREINDIA.NS,SHAREINDIA,Share India Securities Limited,Financial Services,Capital Markets,39272800256,INR,NSE,EQUITY,
SHRIRAMFIN.NS,SHRIRAMFIN,Shriram Finance Limited,Financial Services,Credit Services,1596147630080,INR,NSE,EQUITY,
