ticker,symbol,name,sector,industry,marketCapCr
POCL.NS,POCL,"Pondy Oxides And Chemicals Limited","Basic Materials","Specialty Chemicals",3944
SAMHI.NS,SAMHI,"SAMHI Hotels Limited","Consumer Cyclical","Lodging",3935
SHAREINDIA.NS,SHAREINDIA,"Share India Securities Limited","Financial Services","Capital Markets",3927
JTEKTINDIA.NS,JTEKTINDIA,"JTEKT India Limited","Consumer Cyclical","Auto Parts",3927
SUVEN.NS,SUVEN,"Suven Life Sciences Limited","Healthcare","Drug Manufacturers - Specialty & Generic",3918
ORIENTELEC.NS,ORIENTELEC,"Orient Electric Limited","Consumer Cyclical","Furnishings, Fixtures & Appliances",3908
HEIDELBERG.NS,HEIDELBERG,"HeidelbergCement India Limited","Basic Materials","Building Materials",3878
MOSCHIP.NS,MOSCHIP,"MOSCHIP TECHNOLOGIES LTD","Technology","Semiconductor Equipment & Materials",3849
HCC.NS,HCC,"Hindustan Construction Company Limited","Industrials","Engineering & Construction",3846
RPGLIFE.NS,RPGLIFE,"RPG Life Sciences Limited","Healthcare","Drug Manufacturers - Specialty & Generic",3840
RAMKY.NS,RAMKY,"Ramky Infrastructure Limited","Industrials","Engineering & Construction",3836
FOSECOIND.NS,FOSECOIND,"Foseco India Limited","Basic Materials","Chemicals",3820
AJMERA.NS,AJMERA,"Ajmera Realty & Infra India Limited","Real Estate","Real Estate - Development",3811
SANATHAN.NS,SANATHAN,"SANATHAN TEXTILES LIMITED","Consumer Cyclical","Textile Manufacturing",3788
KITEX.NS,KITEX,"Kitex Garments Limited","Consumer Cyclical","Apparel Manufacturing",3786
SENORES.NS,SENORES,"SENORES PHARMACEUTICALS L","Healthcare","Drug Manufacturers - General",3781
RAIN.NS,RAIN,"Rain Industries Limited","Basic Materials","Specialty Chemicals",3745
TRUALT.NS,TRUALT,"TRUALT BIOENERGY LIMITED","Energy","Oil & Gas Refining & Marketing",3745
STYLAMIND.NS,STYLAMIND,"Stylam Industries Limited","Consumer Cyclical","Furnishings, Fixtures & Appliances",3741
RBA.NS,RBA,"Restaurant Brands Asia Limited","Consumer Cyclical","Restaurants",3727
HEMIPROP.NS,HEMIPROP,"Hemisphere Properties India Limited","Real Estate","Real Estate - Diversified",3723
GUJALKALI.NS,GUJALKALI,"Gujarat Alkalies and Chemicals Limited","Basic Materials","Chemicals",3713
ARSSBL.NS,ARSSBL,"ANAND RATHI SH N STK BR L","Financial Services","Financial Conglomerates",3713
MARATHON.NS,MARATHON,"Marathon Nextgen Realty Limited","Real Estate","Real Estate - Development",3704
AWFIS.NS,AWFIS,"AWFIS SPACE SOLUTIONS LTD","Industrials","Rental & Leasing Services",3697
PARAGMILK.NS,PARAGMILK,"Parag Milk Foods Limited","Consumer Defensive","Packaged Foods",3686
NACLIND.NS,NACLIND,"NACL Industries Limited","Basic Materials","Agricultural Inputs",3683
INDOSTAR.NS,INDOSTAR,"IndoStar Capital Finance Limited","Financial Services","Credit Services",3640
SHANTIGEAR.NS,SHANTIGEAR,"Shanthi Gears Limited","Industrials","Specialty Industrial Machinery",3637
DCAL.NS,DCAL,"Dishman Carbogen Amcis Limited","Healthcare","Biotechnology",3627
WEBELSOLAR.NS,WEBELSOLAR,"Websol Energy System Limited","Technology","Solar",3618
VADILALIND.NS,VADILALIND,"Vadilal Industries Limited","Consumer Defensive","Packaged Foods",3608
ROLEXRINGS.NS,ROLEXRINGS,"Rolex Rings Limited","Industrials","Metal Fabrication",3599
BALAMINES.NS,BALAMINES,"Balaji Amines Limited","Basic Materials","Specialty Chemicals",3594
STYRENIX.NS,STYRENIX,"Styrenix Performance Materials Limited","Basic Materials","Chemicals",3590
GOODLUCK.NS,GOODLUCK,"Goodluck India Limited","Basic Materials","Steel",3583
MBAPL.NS,MBAPL,"Madhya Bharat Agro Products Limited","Basic Materials","Agricultural Inputs",3563
KIRLOSIND.NS,KIRLOSIND,"Kirloskar Industries Limited","Industrials","Metal Fabrication",3559
AARTIDRUGS.NS,AARTIDRUGS,"Aarti Drugs Limited","Healthcare","Drug Manufacturers - Specialty & Generic",3540
EIEL.NS,EIEL,"ENVIRO INFRA ENGINEERS L","Industrials","Engineering & Construction",3533
GUFICBIO.NS,GUFICBIO,"Gufic Biosciences Limited","Healthcare","Drug Manufacturers - Specialty & Generic",3526
BOROLTD.NS,BOROLTD,"Borosil Limited","Consumer Cyclical","Furnishings, Fixtures & Appliances",3497
BAJAJCON.NS,BAJAJCON,"Bajaj Consumer Care Limited","Consumer Defensive","Household & Personal Products",3495
63MOONS.NS,63MOONS,"63 moons technologies limited","Technology","Software - Application",3494
PSPPROJECT.NS,PSPPROJECT,"PSP Projects Limited","Industrials","Engineering & Construction",3485
JISLDVREQS.NS,JISLDVREQS,"Jain Irrigation Systems Limited","Industrials","Conglomerates",3456
HUBTOWN.NS,HUBTOWN,"Hubtown Limited","Real Estate","Real Estate - Development",3445
KIRIINDUS.NS,KIRIINDUS,"Kiri Industries Limited","Basic Materials","Specialty Chemicals",3441
GREENPLY.NS,GREENPLY,"Greenply Industries Limited","Basic Materials","Lumber & Wood Production",3428
ADVENZYMES.NS,ADVENZYMES,"Advanced Enzyme Technologies Limited","Basic Materials","Specialty Chemicals",3427
JUBLCPL.NS,JUBLCPL,"Jubilant Agri and Consumer Products Limited","Basic Materials","Specialty Chemicals",3427
GKENERGY.NS,GKENERGY,"GK ENERGY LIMITED","Utilities","Utilities - Renewable",3422
VISHNU.NS,VISHNU,"Vishnu Chemicals Limited","Basic Materials","Specialty Chemicals",3416
NSIL.NS,NSIL,"Nalwa Sons Investments Limited","Financial Services","Asset Management",3406
PAISALO.NS,PAISALO,"Paisalo Digital Limited","Financial Services","Credit Services",3405
ORIENTCEM.NS,ORIENTCEM,"Orient Cement Limited","Basic Materials","Building Materials",3400
MPSLTD.NS,MPSLTD,"MPS Limited","Communication Services","Publishing",3399
KOLTEPATIL.NS,KOLTEPATIL,"Kolte-Patil Developers Limited","Real Estate","Real Estate - Development",3398
EBGNG.NS,EBGNG,"GNG ELECTRONICS LIMITED","Technology","Computer Hardware",3397
UFLEX.NS,UFLEX,"Uflex Limited","Consumer Cyclical","Packaging & Containers",3396
HARSHA.NS,HARSHA,"Harsha Engineers International Limited","Industrials","Tools & Accessories",3389
WONDERLA.NS,WONDERLA,"Wonderla Holidays Limited","Consumer Cyclical","Leisure",3382
MEDIASSIST.NS,MEDIASSIST,"MEDI ASSIST HEALTH SER L","Healthcare","Healthcare Plans",3367
LUXIND.NS,LUXIND,"Lux Industries Limited","Consumer Cyclical","Apparel Manufacturing",3353
TATVA.NS,TATVA,"Tatva Chintan Pharma Chem Limited","Basic Materials","Specialty Chemicals",3346
CENTUM.NS,CENTUM,"Centum Electronics Limited","Technology","Electronic Components",3346
CYIENTDLM.NS,CYIENTDLM,"Cyient DLM Limited","Technology","Electronic Components",3332
SINDHUTRAD.NS,SINDHUTRAD,"Sindhu Trade Links Limited","Industrials","Conglomerates",3332
MSTCLTD.NS,MSTCLTD,"MSTC Limited","Industrials","Conglomerates",3331
KRISHANA.NS,KRISHANA,"Krishana Phoschem Limited","Basic Materials","Agricultural Inputs",3330
SANDHAR.NS,SANDHAR,"Sandhar Technologies Limited","Consumer Cyclical","Auto Parts",3322
RAYMONDREL.NS,RAYMONDREL,"Raymond Realty Limited","Real Estate","Real Estate - Development",3282
UNICHEMLAB.NS,UNICHEMLAB,"Unichem Laboratories Limited","Healthcare","Drug Manufacturers - Specialty & Generic",3277
AGIIL.NS,AGIIL,"AGI Infra Limited","Real Estate","Real Estate - Development",3261
TVSSRICHAK.NS,TVSSRICHAK,"TVS Srichakra Limited","Consumer Cyclical","Auto Parts",3252
DPABHUSHAN.NS,DPABHUSHAN,"D. P. Abhushan Limited","Consumer Cyclical","Luxury Goods",3232
PROTEAN.NS,PROTEAN,"Protean eGov Technologies Limited","Technology","Information Technology Services",3203
KSL.NS,KSL,"Kalyani Steels Limited","Basic Materials","Steel",3196
MANINDS.NS,MANINDS,"Man Industries (India) Limited","Basic Materials","Steel",3188
ROSSARI.NS,ROSSARI,"Rossari Biotech Limited","Basic Materials","Specialty Chemicals",3183
BBL.NS,BBL,"Bharat Bijlee Limited","Industrials","Electrical Equipment & Parts",3171
HLEGLAS.NS,HLEGLAS,"HLE Glascoat Limited","Industrials","Specialty Industrial Machinery",3170
MAHLOG.NS,MAHLOG,"Mahindra Logistics Limited","Industrials","Integrated Freight & Logistics",3159
NAVNETEDUL.NS,NAVNETEDUL,"Navneet Education Limited","Communication Services","Publishing",3145
QUESS.NS,QUESS,"Quess Corp Limited","Industrials","Staffing & Employment Services",3129
UNIVCABLES.NS,UNIVCABLES,"Universal Cables Limited","Industrials","Electrical Equipment & Parts",3117
KKCL.NS,KKCL,"Kewal Kiran Clothing Limited","Consumer Cyclical","Apparel Manufacturing",3115
CAMLINFINE.NS,CAMLINFINE,"Camlin Fine Sciences Limited","Basic Materials","Specialty Chemicals",3062
SGLTL.NS,SGLTL,"STANDARD GLASS LIN TECH L","Industrials","Specialty Industrial Machinery",3060
GATEWAY.NS,GATEWAY,"Gateway Distriparks Limited","Industrials","Integrated Freight & Logistics",3055
FLAIR.NS,FLAIR,"FLAIR WRITING INDUST LTD","Industrials","Business Equipment & Supplies",3044
SSWL.NS,SSWL,"Steel Strips Wheels Limited","Consumer Cyclical","Auto Parts",3029
PITTIENG.NS,PITTIENG,"Pitti Engineering Limited","Industrials","Metal Fabrication",3014
BALMLAWRIE.NS,BALMLAWRIE,"Balmer Lawrie & Co. Ltd.","Industrials","Conglomerates",3013
CARRARO.NS,CARRARO,"CARRARO INDIA LIMITED","Consumer Cyclical","Auto Parts",3008
NEOGEN.NS,NEOGEN,"Neogen Chemicals Limited","Basic Materials","Specialty Chemicals",3001
JISLJALEQS.NS,JISLJALEQS,"Jain Irrigation Systems Limited","Industrials","Conglomerates",2998
TFCILTD.NS,TFCILTD,"Tourism Finance Corporation of India Limited","Financial Services","Credit Services",2994
HIKAL.NS,HIKAL,"Hikal Limited","Healthcare","Drug Manufacturers - Specialty & Generic",2994
BHAGCHEM.NS,BHAGCHEM,"Bhagiradha Chemicals & Industries Limited","Basic Materials","Agricultural Inputs",2985
EUROPRATIK.NS,EUROPRATIK,"EURO PRATIK SALES LIMITED","Basic Materials","Building Materials",2981
JINDWORLD.NS,JINDWORLD,"Jindal Worldwide Limited","Consumer Cyclical","Textile Manufacturing",2976
SMSPHARMA.NS,SMSPHARMA,"SMS Pharmaceuticals Limited","Healthcare","Drug Manufacturers - General",2964
DDEVPLSTIK.NS,DDEVPLSTIK,"Ddev Plastiks Industries Limited","Basic Materials","Specialty Chemicals",2961
RAYMOND.NS,RAYMOND,"Raymond Limited","Industrials","Specialty Industrial Machinery",2958
MUTHOOTMF.NS,MUTHOOTMF,"MUTHOOT MICROFIN LIMITED","Financial Services","Credit Services",2954
EPACKPEB.NS,EPACKPEB,"EPACK PREFAB TECHN LTD","Industrials","Engineering & Construction",2923
DEEPINDS.NS,DEEPINDS,"Deep Industries Limited","Energy","Oil & Gas E&P",2909
SIYSIL.NS,SIYSIL,"Siyaram Silk Mills Limited","Consumer Cyclical","Textile Manufacturing",2904
EPACK.NS,EPACK,"EPACK Durable Limited","Consumer Cyclical","Furnishings, Fixtures & Appliances",2895
ASHIANA.NS,ASHIANA,"Ashiana Housing Limited","Real Estate","Real Estate - Development",2888
GREENPANEL.NS,GREENPANEL,"Greenpanel Industries Limited","Basic Materials","Lumber & Wood Production",2875
RAMRAT.NS,RAMRAT,"Ram Ratna Wires Limited","Industrials","Electrical Equipment & Parts",2873
ORISSAMINE.NS,ORISSAMINE,"The Orissa Minerals Development Company Limited","Basic Materials","Other Industrial Metals & Mining",2859
DREDGECORP.NS,DREDGECORP,"Dredging Corporation of India Limited","Industrials","Engineering & Construction",2859
KDDL.NS,KDDL,"KDDL Limited","Consumer Cyclical","Luxury Goods",2858
FISCHER.NS,FISCHER,"Fischer Medical Ventures Limited","Healthcare","Medical Devices",2835
GLOBUSSPR.NS,GLOBUSSPR,"Globus Spirits Limited","Consumer Defensive","Beverages - Wineries & Distilleries",2834
RELTD.NS,RELTD,"Ravindra Energy Limited","Technology","Solar",2833
TIRUMALCHM.NS,TIRUMALCHM,"Thirumalai Chemicals Limited","Basic Materials","Specialty Chemicals",2829
FCL.NS,FCL,"Fineotex Chemical Limited","Basic Materials","Specialty Chemicals",2827
IMAGICAA.NS,IMAGICAA,"Imagicaaworld Entertainment Limited","Communication Services","Entertainment",2826
SOLARA.NS,SOLARA,"Solara Active Pharma Sciences Limited","Healthcare","Drug Manufacturers - Specialty & Generic",2823
YATRA.NS,YATRA,"Yatra Online Limited","Consumer Cyclical","Travel Services",2821
PARKHOTELS.NS,PARKHOTELS,"PARKHOTELS","Consumer Cyclical","Lodging",2817
SAMBHV.NS,SAMBHV,"SAMBHV STEEL TUBES LTD","Basic Materials","Steel",2804
NPST.NS,NPST,"NETWORK PEOPLE SRV TECH L","Technology","Software - Application",2802
PRINCEPIPE.NS,PRINCEPIPE,"Prince Pipes and Fittings Limited","Industrials","Building Products & Equipment",2801
VEEDOL.NS,VEEDOL,"Veedol Corporation Limited","Basic Materials","Specialty Chemicals",2795
GRMOVER.NS,GRMOVER,"GRM Overseas Limited","Consumer Defensive","Packaged Foods",2786
EASEMYTRIP.NS,EASEMYTRIP,"Easy Trip Planners Limited","Consumer Cyclical","Travel Services",2782
SAGCEM.NS,SAGCEM,"Sagar Cements Limited","Basic Materials","Building Materials",2781
VSSL.NS,VSSL,"Vardhman Special Steels Limited","Basic Materials","Steel",2778
ARVSMART.NS,ARVSMART,"Arvind SmartSpaces Limited","Real Estate","Real Estate - Development",2775
NRBBEARING.NS,NRBBEARING,"NRB Bearings Limited","Consumer Cyclical","Auto Parts",2762
MAITHANALL.NS,MAITHANALL,"Maithan Alloys Limited","Basic Materials","Steel",2758
TCPLPACK.NS,TCPLPACK,"TCPL Packaging Limited","Consumer Cyclical","Packaging & Containers",2752
AUTOAXLES.NS,AUTOAXLES,"Automotive Axles Limited","Consumer Cyclical","Auto Parts",2749
SIRCA.NS,SIRCA,"Sirca Paints India Limited","Basic Materials","Specialty Chemicals",2735
BRIGHOTEL.NS,BRIGHOTEL,"BRIGADE HOTEL VENTURE LTD","Consumer Cyclical","Lodging",2734
SANGHVIMOV.NS,SANGHVIMOV,"Sanghvi Movers Limited","Industrials","Rental & Leasing Services",2729
JASH.NS,JASH,"Jash Engineering Limited","Industrials","Specialty Industrial Machinery",2724
SUNCLAY.NS,SUNCLAY,"Sundaram-Clayton Limited","Industrials","Metal Fabrication",2714
MARINE.NS,MARINE,"Marine Electricals (India) Limited","Industrials","Electrical Equipment & Parts",2707
RAMCOIND.NS,RAMCOIND,"Ramco Industries Limited","Industrials","Building Products & Equipment",2706
WSTCSTPAPR.NS,WSTCSTPAPR,"West Coast Paper Mills Limited","Basic Materials","Paper & Paper Products",2697
TEAMLEASE.NS,TEAMLEASE,"TeamLease Services Limited","Industrials","Staffing & Employment Services",2688
VIMTALABS.NS,VIMTALABS,"Vimta Labs Limited","Healthcare","Diagnostics & Research",2683
PENIND.NS,PENIND,"Pennar Industries Limited","Industrials","Specialty Industrial Machinery",2680
SUNDROP.NS,SUNDROP,"Sundrop Brands Limited","Consumer Defensive","Packaged Foods",2676
BOMDYEING.NS,BOMDYEING,"The Bombay Dyeing and Manufacturing Company Limited","Consumer Cyclical","Textile Manufacturing",2674
UTKARSHBNK.NS,UTKARSHBNK,"Utkarsh Small Finance Bank Limited","Financial Services","Banks - Regional",2664
PREMEXPLN.NS,PREMEXPLN,"Premier Explosives Limited","Basic Materials","Specialty Chemicals",2648
DIAMONDYD.NS,DIAMONDYD,"Prataap Snacks Limited","Consumer Defensive","Packaged Foods",2634
ALEMBICLTD.NS,ALEMBICLTD,"Alembic Limited","Real Estate","Real Estate - Development",2628
UGROCAP.NS,UGROCAP,"UGRO Capital Limited","Financial Services","Credit Services",2607
NOCIL.NS,NOCIL,"NOCIL Limited","Basic Materials","Specialty Chemicals",2595
SBCL.NS,SBCL,"Shivalik Bimetal Controls Limited","Industrials","Metal Fabrication",2588
POKARNA.NS,POKARNA,"Pokarna Limited","Industrials","Building Products & Equipment",2584
CARYSIL.NS,CARYSIL,"Carysil Limited","Consumer Cyclical","Furnishings, Fixtures & Appliances",2580
PRABHA.NS,PRABHA,"Prabha Energy Limited","Energy","Oil & Gas E&P",2557
VENUSPIPES.NS,VENUSPIPES,"Venus Pipes and Tubes Limited","Basic Materials","Steel",2556
SAKSOFT.NS,SAKSOFT,"Saksoft Limited","Technology","Information Technology Services",2542
POLYPLEX.NS,POLYPLEX,"Polyplex Corporation Limited","Basic Materials","Specialty Chemicals",2535
FUSION.NS,FUSION,"Fusion Finance Limited","Financial Services","Credit Services",2522
FMGOETZE.NS,FMGOETZE,"Federal-Mogul Goetze (India) Limited","Consumer Cyclical","Auto Parts",2520
RPSGVENT.NS,RPSGVENT,"RPSG Ventures Limited","Technology","Information Technology Services",2515
GOCOLORS.NS,GOCOLORS,"Go Fashion (India) Limited","Consumer Cyclical","Apparel Retail",2510
SOTL.NS,SOTL,"Savita Oil Technologies Limited","Basic Materials","Specialty Chemicals",2509
HPL.NS,HPL,"HPL Electric & Power Limited","Industrials","Electrical Equipment & Parts",2506
SEAMECLTD.NS,SEAMECLTD,"Seamec Limited","Industrials","Marine Shipping",2486
HIRECT.NS,HIRECT,"Hind Rectifiers Limited","Industrials","Electrical Equipment & Parts",2473
ROSSTECH.NS,ROSSTECH,"Rossell Techsys Limited","Industrials","Aerospace & Defense",2472
ARKADE.NS,ARKADE,"ARKADE DEVELOPERS LIMITED","Real Estate","Real Estate - Development",2469
DALMIASUG.NS,DALMIASUG,"Dalmia Bharat Sugar and Industries Limited","Consumer Defensive","Confectioners",2466
GANECOS.NS,GANECOS,"Ganesha Ecosphere Limited","Consumer Cyclical","Textile Manufacturing",2463
NUCLEUS.NS,NUCLEUS,"Nucleus Software Exports Limited","Technology","Software - Application",2461
REPCOHOME.NS,REPCOHOME,"Repco Home Finance Limited","Financial Services","Mortgage Finance",2460
BFUTILITIE.NS,BFUTILITIE,"BF Utilities Limited","Industrials","Infrastructure Operations",2437
EMSLIMITED.NS,EMSLIMITED,"EMS Limited","Industrials","Engineering & Construction",2437
MONARCH.NS,MONARCH,"Monarch Networth Capital Limited","Financial Services","Capital Markets",2436
SPANDANA.NS,SPANDANA,"Spandana Sphoorty Financial Limited","Financial Services","Credit Services",2436
SOLARWORLD.NS,SOLARWORLD,"SOLARWORLD ENERGY SOL LTD","Technology","Solar",2429
KRSNAA.NS,KRSNAA,"Krsnaa Diagnostics Limited","Healthcare","Diagnostics & Research",2409
JTLIND.NS,JTLIND,"JTL Industries Limited","Basic Materials","Steel",2401
EVEREADY.NS,EVEREADY,"Eveready Industries India Limited","Industrials","Electrical Equipment & Parts",2400
IOLCP.NS,IOLCP,"IOL Chemicals and Pharmaceuticals Limited","Healthcare","Drug Manufacturers - Specialty & Generic",2400
ADFFOODS.NS,ADFFOODS,"ADF Foods Limited","Consumer Defensive","Packaged Foods",2395
PRAKASH.NS,PRAKASH,"Prakash Industries Limited","Basic Materials","Steel",2386
WINDMACHIN.NS,WINDMACHIN,"Windsor Machines Limited","Industrials","Specialty Industrial Machinery",2367
HONDAPOWER.NS,HONDAPOWER,"Honda India Power Products Limited","Industrials","Specialty Industrial Machinery",2365
TAJGVK.NS,TAJGVK,"TAJGVK Hotels & Resorts Limited","Consumer Cyclical","Lodging",2364
KCP.NS,KCP,"The KCP Limited","Basic Materials","Building Materials",2361
RAJRATAN.NS,RAJRATAN,"Rajratan Global Wire Limited","Basic Materials","Steel",2360
VINCOFE.NS,VINCOFE,"Vintage Coffee and Beverages Limited","Consumer Defensive","Beverages - Non-Alcoholic",2353
PATELENG.NS,PATELENG,"Patel Engineering Limited","Industrials","Engineering & Construction",2351
VIKRAN.NS,VIKRAN,"VIKRAN ENGINEERING LTD","Industrials","Engineering & Construction",2345
BAJAJHIND.NS,BAJAJHIND,"Bajaj Hindusthan Sugar Limited","Consumer Defensive","Confectioners",2335
