ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
APOLLOPIPE.NS,APOLLOPIPE,Apollo Pipes Limited,Industrials,Building Products & Equipment,12981946368,INR,NSE,EQUITY,
APOLSINHOT.NS,APOLSINHOT,Apollo Sindoori Hotels Limited,Industrials,Specialty Business Services,3135302144,INR,NSE,EQUITY,
ARE&M.NS,ARE&M,Amara Raja Energy & Mobility Limited,Industrials,Electrical Equipment & Parts,168685322240,INR,NSE,EQUITY,
ARISINFRA.NS,ARISINFRA,ARISINFRA SOLUTIONS LTD,Industrials,Engineering & Construction,10122298368,INR,NSE,EQUITY,
AROGRANITE.NS,AROGRANITE,Aro Granite Industries Limited,Industrials,Building Products & Equipment,471188768,INR,NSE,EQUITY,
ARSHIYA.NS,ARSHIYA,Arshiya Limited,Industrials,Integrated Freight & Logistics,331979648,INR,NSE,EQUITY,
ASHOKA.NS,ASHOKA,Ashoka Buildcon Limited,Industrials,Engineering & Construction,49288544256,INR,NSE,EQUITY,
ASHOKLEY.NS,ASHOKLEY,Ashok Leyland Limited,Industrials,Farm & Heavy Construction Machinery,985339068416,INR,NSE,EQUITY,
ASIANTILES.NS,ASIANTILES,Asian Granito India Limited,Industrials,Building Products & Equipment,14565485568,INR,NSE,EQUITY,
ASTRAL.NS,ASTRAL,Astral Limited,Industrials,Building Products & Equipment,393008349184,INR,NSE,EQUITY,
ATALREAL.NS,ATALREAL,Atal Realtech Limited,Industrials,Engineering & Construction,3128799232,INR,NSE,EQUITY,
ATAM.NS,ATAM,Atam Valves Limited,Industrials,Specialty Industrial Machinery,941685440,INR,NSE,EQUITY,
ATL.NS,ATL,Allcargo Terminals Limited,Industrials,Integrated Freight & Logistics,7778051072,INR,NSE,EQUITY,
ATLANTAA.NS,ATLANTAA,Atlantaa Limited,Industrials,Infrastructure Operations,3522315008,INR,NSE,EQUITY,
ATLANTAELE.NS,ATLANTAELE,ATLANTA ELECTRICALS LTD,Industrials,Electrical Equipment & Parts,70083584000,INR,NSE,EQUITY,
AURIGROW.NS,AURIGROW,Auri Grow India Limited,Industrials,Electrical Equipment & Parts,552979200,INR,NSE,EQUITY,
AVG.NS,AVG,AVG Logistics Limited,Industrials,Integrated Freight & Logistics,2727254272,INR,NSE,EQUITY,
AWFIS.NS,AWFIS,AWFIS SPACE SOLUTIONS LTD,Industrials,Rental & Leasing Services,36973748224,INR,NSE,EQUITY,
AWHCL.NS,AWHCL,Antony Waste Handling Cell Limited,Industrials,Waste Management,12221101056,INR,NSE,EQUITY,
AXISCADES.NS,AXISCADES,AXISCADES Technologies Limited,Industrials,Engineering & Construction,53618675712,INR,NSE,EQUITY,
AZAD.NS,AZAD,AZAD ENGINEERING LIMITED,Industrials,Specialty Industrial Machinery,103137042432,INR,NSE,EQUITY,
BAJAJINDEF.NS,BAJAJINDEF,INDEF MANUFACTURING LTD,Industrials,Farm & Heavy Construction Machinery,10213665792,INR,NSE,EQUITY,
BALMLAWRIE.NS,BALMLAWRIE,Balmer Lawrie & Co. Ltd.,Industrials,Conglomerates,30127456256,INR,NSE,EQUITY,
BALUFORGE.NS,BALUFORGE,Balu Forge Industries Limited,Industrials,Metal Fabrication,74365100032,INR,NSE,EQUITY,
BANKA.NS,BANKA,Banka BioLoo Limited,Industrials,Pollution & Treatment Controls,748689152,INR,NSE,EQUITY,
BBL.NS,BBL,Bharat Bijlee Limited,Industrials,Electrical Equipment & Parts,31711481856,INR,NSE,EQUITY,
BDL.NS,BDL,Bharat Dynamics Limited,Industrials,Aerospace & Defense,496912105472,INR,NSE,EQUITY,
BEARDSELL.NS,BEARDSELL,Beardsell Limited,Industrials,Building Products & Equipment,1184293120,INR,NSE,EQUITY,
BEL.NS,BEL,Bharat Electronics Limited,Industrials,Aerospace & Defense,2836194131968,INR,NSE,EQUITY,
BEML.NS,BEML,BEML Limited,Industrials,Conglomerates,142165999616,INR,NSE,EQUITY,
BFUTILITIE.NS,BFUTILITIE,BF Utilities Limited,Industrials,Infrastructure Operations,24370495488,INR,NSE,EQUITY,
BGRENERGY.NS,BGRENERGY,BGR Energy Systems Limited,Industrials,Engineering & Construction,23227305984,INR,NSE,EQUITY,
BHEL.NS,BHEL,Bharat Heavy Electricals Limited,Industrials,Specialty Industrial Machinery,972714409984,INR,NSE,EQUITY,
BIGBLOC.NS,BIGBLOC,Bigbloc Construction Limited,Industrials,Building Products & Equipment,10395907072,INR,NSE,EQUITY,
BIRLANU.NS,BIRLANU,BirlaNu Limited,Industrials,Building Products & Equipment,11950436352,INR,NSE,EQUITY,
BLKASHYAP.NS,BLKASHYAP,B.L. Kashyap and Sons Limited,Industrials,Engineering & Construction,11986643968,INR,NSE,EQUITY,
BLS.NS,BLS,BLS International Services Limited,Industrials,Specialty Business Services,129600348160,INR,NSE,EQUITY,
BLSE.NS,BLSE,BLS E-SERVICES LIMITED,Industrials,Specialty Business Services,19362426880,INR,NSE,EQUITY,
BLUEDART.NS,BLUEDART,Blue Dart Express Limited,Industrials,Integrated Freight & Logistics,127739330560,INR,NSE,EQUITY,
BLUESTARCO.NS,BLUESTARCO,Blue Star Limited,Industrials,Building Products & Equipment,373268807680,INR,NSE,EQUITY,
BLUSPRING.NS,BLUSPRING,Bluspring Enterprises Limited,Industrials,Specialty Business Services,9885204480,INR,NSE,EQUITY,
BRNL.NS,BRNL,Bharat Road Network Limited,Industrials,Infrastructure Operations,1930010496,INR,NSE,EQUITY,
CAPACITE.NS,CAPACITE,Capacit'e Infraprojects Limited,Industrials,Engineering & Construction,21924921344,INR,NSE,EQUITY,
CARBORUNIV.NS,CARBORUNIV,Carborundum Universal Limited,Industrials,Conglomerates,164524752896,INR,NSE,EQUITY,
CCCL.NS,CCCL,Consolidated Construction Consortium Limited,Industrials,Engineering & Construction,8547436032,INR,NSE,EQUITY,
CEIGALL.NS,CEIGALL,CEIGALL INDIA LIMITED,Industrials,Engineering & Construction,40323723264,INR,NSE,EQUITY,
CEMPRO.NS,CEMPRO,Cemindia Projects Limited,Industrials,Engineering & Construction,140170084352,INR,NSE,EQUITY,
CERA.NS,CERA,Cera Sanitaryware Limited,Industrials,Building Products & Equipment,69020688384,INR,NSE,EQUITY,
CEREBRAINT.NS,CEREBRAINT,Cerebra Integrated Technologies Limited,Industrials,Waste Management,830965696,INR,NSE,EQUITY,
CGPOWER.NS,CGPOWER,CG Power and Industrial Solutions Limited,Industrials,Electrical Equipment & Parts,1060435001344,INR,NSE,EQUITY,
CMSINFO.NS,CMSINFO,CMS Info Systems Limited,Industrials,Specialty Business Services,57221742592,INR,NSE,EQUITY,
COCHINSHIP.NS,COCHINSHIP,Cochin Shipyard Limited,Industrials,Aerospace & Defense,410511278080,INR,NSE,EQUITY,
CONCOR.NS,CONCOR,Container Corporation of India Limited,Industrials,Railroads,380613722112,INR,NSE,EQUITY,
CONTROLPR.NS,CONTROLPR,Control Print Limited,Industrials,Business Equipment & Supplies,11507614720,INR,NSE,EQUITY,
CORDSCABLE.NS,CORDSCABLE,Cords Cable Industries Limited,Industrials,Electrical Equipment & Parts,2472197376,INR,NSE,EQUITY,
CPPLUS.NS,CPPLUS,ADITYA INFOTECH LIMITED,Industrials,Building Products & Equipment,180513882112,INR,NSE,EQUITY,
CROWN.NS,CROWN,Crown Lifters Limited,Industrials,Rental & Leasing Services,1526374912,INR,NSE,EQUITY,
CUMMINSIND.NS,CUMMINSIND,Cummins India Limited,Industrials,Specialty Industrial Machinery,1245899259904,INR,NSE,EQUITY,
CYIENT.NS,CYIENT,Cyient Limited,Industrials,Conglomerates,126914445312,INR,NSE,EQUITY,
DATAPATTNS.NS,DATAPATTNS,Data Patterns (India) Limited,Industrials,Aerospace & Defense,144505815040,INR,NSE,EQUITY,
DBEIL.NS,DBEIL,DEEPAK BUILDERS & ENG I L,Industrials,Engineering & Construction,5571536896,INR,NSE,EQUITY,
DBL.NS,DBL,Dilip Buildcon Limited,Industrials,Engineering & Construction,71540703232,INR,NSE,EQUITY,
DCM.NS,DCM,DCM Limited,Industrials,Metal Fabrication,1734154496,INR,NSE,EQUITY,
DCMSHRIRAM.NS,DCMSHRIRAM,DCM Shriram Limited,Industrials,Conglomerates,192004177920,INR,NSE,EQUITY,
DCXINDIA.NS,DCXINDIA,DCX Systems Limited,Industrials,Aerospace & Defense,17853362176,INR,NSE,EQUITY,
DEEDEV.NS,DEEDEV,DEE DEVELOPMENT ENG LTD,Industrials,Metal Fabrication,15445726208,INR,NSE,EQUITY,
DELHIVERY.NS,DELHIVERY,Delhivery Limited,Industrials,Integrated Freight & Logistics,300584894464,INR,NSE,EQUITY,
DENORA.NS,DENORA,De Nora India Limited,Industrials,Electrical Equipment & Parts,3848759552,INR,NSE,EQUITY,
DENTA.NS,DENTA,DENTA WATER N INFRA SOL L,Industrials,Engineering & Construction,8377124864,INR,NSE,EQUITY,
DHRUV.NS,DHRUV,Dhruv Consultancy Services Limited,Industrials,Engineering & Construction,995935424,INR,NSE,EQUITY,
DIACABS.NS,DIACABS,Diamond Power Infrastructure Limited,Industrials,Specialty Industrial Machinery,73707438080,INR,NSE,EQUITY,
DIFFNKG.NS,DIFFNKG,DIFFUSION ENGINEERS LTD,Industrials,Specialty Industrial Machinery,11706933248,INR,NSE,EQUITY,
DIGITIDE.NS,DIGITIDE,Digitide Solutions Limited,Industrials,Specialty Business Services,20605661184,INR,NSE,EQUITY,
DIL.NS,DIL,Debock Industries Limited,Industrials,Farm & Heavy Construction Machinery,284788192,INR,NSE,EQUITY,
DJML.NS,DJML,DJ Mediaprint & Logistics Limited,Industrials,Specialty Business Services,2435186176,INR,NSE,EQUITY,
DOMS.NS,DOMS,DOMS Industries Limited,Industrials,Business Equipment & Supplies,154711932928,INR,NSE,EQUITY,
DPWIRES.NS,DPWIRES,D.P. Wires Limited,Industrials,Metal Fabrication,3039319040,INR,NSE,EQUITY,
DREAMFOLKS.NS,DREAMFOLKS,Dreamfolks Services Limited,Industrials,Airports & Air Services,5999252480,INR,NSE,EQUITY,
DREDGECORP.NS,DREDGECORP,Dredging Corporation of India Limited,Industrials,Engineering & Construction,28590798848,INR,NSE,EQUITY,
DUCON.NS,DUCON,Ducon Infratechnologies Limited,Industrials,Specialty Industrial Machinery,1166482816,INR,NSE,EQUITY,
DYCL.NS,DYCL,Dynamic Cables Limited,Industrials,Electrical Equipment & Parts,16255451136,INR,NSE,EQUITY,
ECOSMOBLTY.NS,ECOSMOBLTY,ECOS (INDIA) MOB & HOSP L,Industrials,Rental & Leasing Services,13462199296,INR,NSE,EQUITY,
EIEL.NS,EIEL,ENVIRO INFRA ENGINEERS L,Industrials,Engineering & Construction,35334189056,INR,NSE,EQUITY,
EIMCOELECO.NS,EIMCOELECO,Eimco Elecon (India) Limited,Industrials,Farm & Heavy Construction Machinery,9051172864,INR,NSE,EQUITY,
EKC.NS,EKC,Everest Kanto Cylinder Limited,Industrials,Specialty Industrial Machinery,12953720832,INR,NSE,EQUITY,
ELECON.NS,ELECON,Elecon Engineering Company Limited,Industrials,Specialty Industrial Machinery,107979530240,INR,NSE,EQUITY,
ELECTCAST.NS,ELECTCAST,Electrosteel Castings Limited,Industrials,Building Products & Equipment,46011478016,INR,NSE,EQUITY,
ELGIEQUIP.NS,ELGIEQUIP,Elgi Equipments Limited,Industrials,Specialty Industrial Machinery,151280353280,INR,NSE,EQUITY,
ELIN.NS,ELIN,Elin Electronics Limited,Industrials,Electrical Equipment & Parts,8123042816,INR,NSE,EQUITY,
EMSLIMITED.NS,EMSLIMITED,EMS Limited,Industrials,Engineering & Construction,24366917632,INR,NSE,EQUITY,
ENGINERSIN.NS,ENGINERSIN,Engineers India Limited,Industrials,Engineering & Construction,109120520192,INR,NSE,EQUITY,
EPACKPEB.NS,EPACKPEB,EPACK PREFAB TECHN LTD,Industrials,Engineering & Construction,29226510336,INR,NSE,EQUITY,
ESABINDIA.NS,ESABINDIA,ESAB India Limited,Industrials,Tools & Accessories,93112377344,INR,NSE,EQUITY,
ESCORTS.NS,ESCORTS,Escorts Kubota Limited,Industrials,Farm & Heavy Construction Machinery,404993343488,INR,NSE,EQUITY,
ESSARSHPNG.NS,ESSARSHPNG,Essar Shipping Limited,Industrials,Marine Shipping,5867986944,INR,NSE,EQUITY,
EUROBOND.NS,EUROBOND,EURO PANEL PRODUCTS LTD,Industrials,Building Products & Equipment,4521719808,INR,NSE,EQUITY,
EVEREADY.NS,EVEREADY,Eveready Industries India Limited,Industrials,Electrical Equipment & Parts,24001335296,INR,NSE,EQUITY,
EVERESTIND.NS,EVERESTIND,Everest Industries Limited,Industrials,Building Products & Equipment,8225172480,INR,NSE,EQUITY,
EXCEL.NS,EXCEL,Excel Realty N Infra Limited,Industrials,Conglomerates,1780875136,INR,NSE,EQUITY,
EXICOM.NS,EXICOM,Exicom Tele-Systems Limited,Industrials,Electrical Equipment & Parts,17132578816,INR,NSE,EQUITY,
EXXARO.NS,EXXARO,Exxaro Tiles Limited,Industrials,Building Products & Equipment,3583759616,INR,NSE,EQUITY,
FINCABLES.NS,FINCABLES,Finolex Cables Limited,Industrials,Electrical Equipment & Parts,119231512576,INR,NSE,EQUITY,
FINPIPE.NS,FINPIPE,Finolex Industries Limited,Industrials,Building Products & Equipment,103344988160,INR,NSE,EQUITY,
FLAIR.NS,FLAIR,FLAIR WRITING INDUST LTD,Industrials,Business Equipment & Supplies,30443454464,INR,NSE,EQUITY,
GALAPREC.NS,GALAPREC,GALA PRECISION ENG LTD,Industrials,Specialty Industrial Machinery,9419266048,INR,NSE,EQUITY,
GANDHITUBE.NS,GANDHITUBE,Gandhi Special Tubes Limited,Industrials,Metal Fabrication,9291418624,INR,NSE,EQUITY,
GANGAFORGE.NS,GANGAFORGE,Ganga Forging Limited,Industrials,Metal Fabrication,407102720,INR,NSE,EQUITY,
GARUDA.NS,GARUDA,GARUDA CONSTRUCT N ENG L,Industrials,Engineering & Construction,18999123968,INR,NSE,EQUITY,
GATEWAY.NS,GATEWAY,Gateway Distriparks Limited,Industrials,Integrated Freight & Logistics,30553595904,INR,NSE,EQUITY,
GAYAHWS.NS,GAYAHWS,Gayatri Highways Limited,Industrials,Infrastructure Operations,766886080,INR,NSE,EQUITY,
GEEKAYWIRE.NS,GEEKAYWIRE,Geekay Wires Limited,Industrials,Electrical Equipment & Parts,3392719104,INR,NSE,EQUITY,
GENCON.NS,GENCON,Generic Engineering Construction and Projects Limited,Industrials,Engineering & Construction,2702856448,INR,NSE,EQUITY,
GENUSPOWER.NS,GENUSPOWER,Genus Power Infrastructures Limited,Industrials,Electrical Equipment & Parts,83742490624,INR,NSE,EQUITY,
GESHIP.NS,GESHIP,The Great Eastern Shipping Company Limited,Industrials,Marine Shipping,157771988992,INR,NSE,EQUITY,
GKWLIMITED.NS,GKWLIMITED,GKW Limited,Industrials,Specialty Business Services,10225387520,INR,NSE,EQUITY,
GLOBALVECT.NS,GLOBALVECT,Global Vectra Helicorp Limited,Industrials,Airports & Air Services,2769900032,INR,NSE,EQUITY,
GLOBECIVIL.NS,GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,Industrials,Engineering & Construction,3633901056,INR,NSE,EQUITY,
GLOTTIS.NS,GLOTTIS,GLOTTIS LIMITED,Industrials,Integrated Freight & Logistics,5549724160,INR,NSE,EQUITY,
GMMPFAUDLR.NS,GMMPFAUDLR,GMM Pfaudler Limited,Industrials,Specialty Industrial Machinery,47326445568,INR,NSE,EQUITY,
GMRAIRPORT.NS,GMRAIRPORT,GMR Airports Limited,Industrials,Airports & Air Services,1093441159168,INR,NSE,EQUITY,
GODREJIND.NS,GODREJIND,Godrej Industries Limited,Industrials,Conglomerates,341789540352,INR,NSE,EQUITY,
GPPL.NS,GPPL,Gujarat Pipavav Port Limited,Industrials,Marine Shipping,92791455744,INR,NSE,EQUITY,
GPTINFRA.NS,GPTINFRA,GPT Infraprojects Limited,Industrials,Engineering & Construction,13279654912,INR,NSE,EQUITY,
GRAPHITE.NS,GRAPHITE,Graphite India Limited,Industrials,Electrical Equipment & Parts,104946008064,INR,NSE,EQUITY,
GRAVITA.NS,GRAVITA,Gravita India Limited,Industrials,Metal Fabrication,134550044672,INR,NSE,EQUITY,
GREAVESCOT.NS,GREAVESCOT,Greaves Cotton Limited,Industrials,Specialty Industrial Machinery,42088988672,INR,NSE,EQUITY,
GRINDWELL.NS,GRINDWELL,Grindwell Norton Limited,Industrials,Building Products & Equipment,171848515584,INR,NSE,EQUITY,
GRINFRA.NS,GRINFRA,G R Infraprojects Limited,Industrials,Engineering & Construction,100464672768,INR,NSE,EQUITY,
GRSE.NS,GRSE,Garden Reach Shipbuilders & Engineers Limited,Industrials,Aerospace & Defense,262428901376,INR,NSE,EQUITY,
GUJAPOLLO.NS,GUJAPOLLO,Gujarat Apollo Industries Limited,Industrials,Specialty Industrial Machinery,5599422464,INR,NSE,EQUITY,
GVPIL.NS,GVPIL,GE Power India Limited,Industrials,Engineering & Construction,21129592832,INR,NSE,EQUITY,
GVT&D.NS,GVT&D,GE Vernova T&D India Ltd,Industrials,Specialty Industrial Machinery,771468165120,INR,NSE,EQUITY,
HAL.NS,HAL,Hindustan Aeronautics Limited,Industrials,Aerospace & Defense,2849917632512,INR,NSE,EQUITY,
HAPPYFORGE.NS,HAPPYFORGE,HAPPY FORGINGS LIMITED,Industrials,Metal Fabrication,100798816256,INR,NSE,EQUITY,
HARDWYN.NS,HARDWYN,Hardwyn India Limited,Industrials,Building Products & Equipment,8239882752,INR,NSE,EQUITY,
HARSHA.NS,HARSHA,Harsha Engineers International Limited,Industrials,Tools & Accessories,33888604160,INR,NSE,EQUITY,
HAVELLS.NS,HAVELLS,Havells India Limited,Industrials,Electrical Equipment & Parts,885742698496,INR,NSE,EQUITY,
HBLENGINE.NS,HBLENGINE,HBL ENGINEERING LTD,Industrials,Electrical Equipment & Parts,221742104576,INR,NSE,EQUITY,
HCC.NS,HCC,Hindustan Construction Company Limited,Industrials,Engineering & Construction,38459060224,INR,NSE,EQUITY,
HECPROJECT.NS,HECPROJECT,HEC Infra Projects Limited,Industrials,Engineering & Construction,1350868224,INR,NSE,EQUITY,
HEG.NS,HEG,HEG Limited,Industrials,Electrical Equipment & Parts,103167680512,INR,NSE,EQUITY,
HERCULES.NS,HERCULES,Hercules Investments Limited,Industrials,Specialty Industrial Machinery,5020382720,INR,NSE,EQUITY,
HGINFRA.NS,HGINFRA,H.G. Infra Engineering Limited,Industrials,Engineering & Construction,49226997760,INR,NSE,EQUITY,
HGS.NS,HGS,Hinduja Global Solutions Limited,Industrials,Specialty Business Services,20708503552,INR,NSE,EQUITY,
HILINFRA.NS,HILINFRA,HIGHWAY INFRASTRUCTURE L,Industrials,Infrastructure Operations,4270584576,INR,NSE,EQUITY,
HILTON.NS,HILTON,Hilton Metal Forging Limited,Industrials,Metal Fabrication,937920960,INR,NSE,EQUITY,
HIRECT.NS,HIRECT,Hind Rectifiers Limited,Industrials,Electrical Equipment & Parts,24727394304,INR,NSE,EQUITY,
HLEGLAS.NS,HLEGLAS,HLE Glascoat Limited,Industrials,Specialty Industrial Machinery,31699140608,INR,NSE,EQUITY,
HMT.NS,HMT,HMT Limited,Industrials,Farm & Heavy Construction Machinery,58157625344,INR,NSE,EQUITY,
HNDFDS.NS,HNDFDS,Hindustan Foods Limited,Industrials,Conglomerates,63350534144,INR,NSE,EQUITY,
HONAUT.NS,HONAUT,Honeywell Automation India Limited,Industrials,Electrical Equipment & Parts,300700205056,INR,NSE,EQUITY,
HONDAPOWER.NS,HONDAPOWER,Honda India Power Products Limited,Industrials,Specialty Industrial Machinery,23647555584,INR,NSE,EQUITY,
HPL.NS,HPL,HPL Electric & Power Limited,Industrials,Electrical Equipment & Parts,25064329216,INR,NSE,EQUITY,
ICEMAKE.NS,ICEMAKE,Ice Make Refrigeration Limited,Industrials,Specialty Industrial Machinery,12061240320,INR,NSE,EQUITY,
IL&FSENGG.NS,IL&FSENGG,IL&FS Engineering and Construction Company Limited,Industrials,Engineering & Construction,3536335360,INR,NSE,EQUITY,
IL&FSTRANS.NS,IL&FSTRANS,IL&FS Transportation Networks Limited,Industrials,Infrastructure Operations,993459264,INR,NSE,EQUITY,
INDIANHUME.NS,INDIANHUME,The Indian Hume Pipe Company Limited,Industrials,Engineering & Construction,21310443520,INR,NSE,EQUITY,
INDIGO.NS,INDIGO,InterGlobe Aviation Limited,Industrials,Airlines,1922901606400,INR,NSE,EQUITY,
INDOFARM.NS,INDOFARM,INDO FARM EQUIPMENT LTD,Industrials,Farm & Heavy Construction Machinery,9156232192,INR,NSE,EQUITY,
INDOTECH.NS,INDOTECH,Indo Tech Transformers Limited,Industrials,Electrical Equipment & Parts,17130076160,INR,NSE,EQUITY,
INGERRAND.NS,INGERRAND,Ingersoll-Rand (India) Limited,Industrials,Specialty Industrial Machinery,111359279104,INR,NSE,EQUITY,
INOXINDIA.NS,INOXINDIA,INOX India Limited,Industrials,Specialty Industrial Machinery,102744285184,INR,NSE,EQUITY,
