ticker,symbol,name,sector,industry,marketCap,currency,exchange,quoteType,isin
SKMEGGPROD.NS,SKMEGGPROD,SKM Egg Products Export (India) Limited,Consumer Defensive,Packaged Foods,11360367616,INR,NSE,EQUITY,
SRPL.NS,SRPL,Shree Ram Proteins Limited,Consumer Defensive,Farm Products,172216800,INR,NSE,EQUITY,
SULA.NS,SULA,Sula Vineyards Limited,Consumer Defensive,Beverages - Wineries & Distilleries,18032017408,INR,NSE,EQUITY,
SUNDROP.NS,SUNDROP,Sundrop Brands Limited,Consumer Defensive,Packaged Foods,26755340288,INR,NSE,EQUITY,
TASTYBITE.NS,TASTYBITE,Tasty Bite Eatables Limited,Consumer Defensive,Packaged Foods,20885956608,INR,NSE,EQUITY,
TATACONSUM.NS,TATACONSUM,Tata Consumer Products Limited,Consumer Defensive,Packaged Foods,1157816385536,INR,NSE,EQUITY,
TI.NS,TI,Tilaknagar Industries Ltd.,Consumer Defensive,Beverages - Wineries & Distilleries,109655277568,INR,NSE,EQUITY,
TREEHOUSE.NS,TREEHOUSE,Tree House Education & Accessories Limited,Consumer Defensive,Education & Training Services,368886592,INR,NSE,EQUITY,
TRIVENI.NS,TRIVENI,Triveni Engineering & Industries Limited,Consumer Defensive,Confectioners,81703665664,INR,NSE,EQUITY,
UBL.NS,UBL,United Breweries Limited,Consumer Defensive,Beverages - Brewers,429526155264,INR,NSE,EQUITY,
UGARSUGAR.NS,UGARSUGAR,The Ugar Sugar Works Limited,Consumer Defensive,Confectioners,5022000128,INR,NSE,EQUITY,
UMAEXPORTS.NS,UMAEXPORTS,Uma Exports Limited,Consumer Defensive,Farm Products,1311145216,INR,NSE,EQUITY,
UMESLTD.NS,UMESLTD,Usha Martin Education & Solutions Limited,Consumer Defensive,Education & Training Services,131814896,INR,NSE,EQUITY,
UNITDSPR.NS,UNITDSPR,UNITED SPIRITS LIMITED,Consumer Defensive,Beverages - Wineries & Distilleries,1057869201408,INR,NSE,EQUITY,
UNITEDTEA.NS,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,Consumer Defensive,Farm Products,2212479744,INR,NSE,EQUITY,
UTTAMSUGAR.NS,UTTAMSUGAR,Uttam Sugar Mills Limited,Consumer Defensive,Confectioners,9592500224,INR,NSE,EQUITY,
VADILALIND.NS,VADILALIND,Vadilal Industries Limited,Consumer Defensive,Packaged Foods,36081999872,INR,NSE,EQUITY,
VBL.NS,VBL,Varun Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,1613715996672,INR,NSE,EQUITY,
VENKEYS.NS,VENKEYS,Venky's (India) Limited,Consumer Defensive,Farm Products,20285483008,INR,NSE,EQUITY,
VERANDA.NS,VERANDA,Veranda Learning Solutions Limited,Consumer Defensive,Education & Training Services,17934372864,INR,NSE,EQUITY,
VIKASLIFE.NS,VIKASLIFE,Vikas Lifecare Limited,Consumer Defensive,Farm Products,3377803776,INR,NSE,EQUITY,
VINCOFE.NS,VINCOFE,Vintage Coffee and Beverages Limited,Consumer Defensive,Beverages - Non-Alcoholic,23532781568,INR,NSE,EQUITY,
VISHWARAJ.NS,VISHWARAJ,Vishwaraj Sugar Industries Limited,Consumer Defensive,Confectioners,1516080768,INR,NSE,EQUITY,
VSTIND.NS,VSTIND,VST Industries Limited,Consumer Defensive,Tobacco,42953547776,INR,NSE,EQUITY,
ZEELEARN.NS,ZEELEARN,Zee Learn Limited,Consumer Defensive,Education & Training Services,2298444032,INR,NSE,EQUITY,
ZYDUSWELL.NS,ZYDUSWELL,Zydus Wellness Limited,Consumer Defensive,Packaged Foods,135250116608,INR,NSE,EQUITY,
